ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr.2, xbar_stalls, port2, Accumulator, 1244723355, 0, 20, 20, 20, 1, 1
rtr.3, send_bit_count, port0, Accumulator, 1244723355, 0, 991808, 478121984, 4249, 64, 576
rtr.3, send_packet_count, port0, Accumulator, 1244723355, 0, 4249, 4249, 4249, 1, 1
rtr.3, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.3, idle_time, port0, Accumulator, 1244723355, 0, 1241124452, 17218457540627292, 3344, 847, 68094671
rtr.3, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.3, send_bit_count, port1, Accumulator, 1244723355, 0, 1722816, 942206976, 4351, 64, 576
rtr.3, send_packet_count, port1, Accumulator, 1244723355, 0, 4351, 4351, 4351, 1, 1
rtr.3, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.3, idle_time, port1, Accumulator, 1244723355, 0, 1241038058, 14683893004622868, 3703, 847, 46709615
rtr.3, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.3, send_bit_count, port2, Accumulator, 1244723355, 0, 197696, 103190528, 633, 64, 576
rtr.3, send_packet_count, port2, Accumulator, 1244723355, 0, 633, 633, 633, 1, 1
rtr.3, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.3, idle_time, port2, Accumulator, 1244723355, 0, 1244187204, 46682848587498242, 617, 1300, 136970911
rtr.3, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.3, xbar_stalls, port0, Accumulator, 1244723355, 0, 28, 28, 28, 1, 1
rtr.3, xbar_stalls, port1, Accumulator, 1244723355, 0, 13, 13, 13, 1, 1
rtr.3, xbar_stalls, port2, Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
rtr.4, send_bit_count, port0, Accumulator, 1244723355, 0, 898048, 429359104, 3944, 64, 576
rtr.4, send_packet_count, port0, Accumulator, 1244723355, 0, 3944, 3944, 3944, 1, 1
rtr.4, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.4, idle_time, port0, Accumulator, 1244723355, 0, 1241382787, 17403091944058249, 3132, 847, 68092977
rtr.4, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.4, send_bit_count, port1, Accumulator, 1244723355, 0, 1627072, 891842560, 4055, 64, 576
rtr.4, send_packet_count, port1, Accumulator, 1244723355, 0, 4055, 4055, 4055, 1, 1
rtr.4, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.4, idle_time, port1, Accumulator, 1244723355, 0, 1241288770, 18028551137663938, 3461, 847, 70694114
rtr.4, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.4, send_bit_count, port2, Accumulator, 1244723355, 0, 185280, 96792576, 591, 64, 576
rtr.4, send_packet_count, port2, Accumulator, 1244723355, 0, 591, 591, 591, 1, 1
rtr.4, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.4, idle_time, port2, Accumulator, 1244723355, 0, 1244222778, 48926285038297794, 577, 1300, 130340701
rtr.4, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.4, xbar_stalls, port0, Accumulator, 1244723355, 0, 26, 26, 26, 1, 1
rtr.4, xbar_stalls, port1, Accumulator, 1244723355, 0, 9, 9, 9, 1, 1
rtr.4, xbar_stalls, port2, Accumulator, 1244723355, 0, 10, 10, 10, 1, 1
rtr.5, send_bit_count, port0, Accumulator, 1244723355, 0, 808768, 382947328, 3653, 64, 576
rtr.5, send_packet_count, port0, Accumulator, 1244723355, 0, 3653, 3653, 3653, 1, 1
rtr.5, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.5, idle_time, port0, Accumulator, 1244723355, 0, 1241629264, 17477783634389064, 2921, 847, 68091283
rtr.5, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.5, send_bit_count, port1, Accumulator, 1244723355, 0, 1535168, 843493376, 3771, 64, 576
rtr.5, send_packet_count, port1, Accumulator, 1244723355, 0, 3771, 3771, 3771, 1, 1
rtr.5, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.5, idle_time, port1, Accumulator, 1244723355, 0, 1241529318, 18214999221001926, 3222, 847, 70695808
rtr.5, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.5, send_bit_count, port2, Accumulator, 1244723355, 0, 176320, 92090368, 563, 64, 576
rtr.5, send_packet_count, port2, Accumulator, 1244723355, 0, 563, 563, 563, 1, 1
rtr.5, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.5, idle_time, port2, Accumulator, 1244723355, 0, 1244246494, 33674134081714776, 546, 1300, 70804224
rtr.5, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.5, xbar_stalls, port0, Accumulator, 1244723355, 0, 18, 18, 18, 1, 1
rtr.5, xbar_stalls, port1, Accumulator, 1244723355, 0, 4, 4, 4, 1, 1
rtr.5, xbar_stalls, port2, Accumulator, 1244723355, 0, 4, 4, 4, 1, 1
rtr.6, send_bit_count, port0, Accumulator, 1244723355, 0, 717376, 335810560, 3345, 64, 576
rtr.6, send_packet_count, port0, Accumulator, 1244723355, 0, 3345, 3345, 3345, 1, 1
rtr.6, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.6, idle_time, port0, Accumulator, 1244723355, 0, 1241890140, 18098742300112720, 2708, 847, 68089589
rtr.6, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.6, send_bit_count, port1, Accumulator, 1244723355, 0, 1447680, 797491200, 3500, 64, 576
rtr.6, send_packet_count, port1, Accumulator, 1244723355, 0, 3500, 3500, 3500, 1, 1
rtr.6, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.6, idle_time, port1, Accumulator, 1244723355, 0, 1241758855, 18310587402332231, 3006, 847, 70697502
rtr.6, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.6, send_bit_count, port2, Accumulator, 1244723355, 0, 182272, 94830592, 592, 64, 576
rtr.6, send_packet_count, port2, Accumulator, 1244723355, 0, 592, 592, 592, 1, 1
rtr.6, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.6, idle_time, port2, Accumulator, 1244723355, 0, 1244221931, 46053718599571231, 572, 1300, 100349172
rtr.6, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.6, xbar_stalls, port0, Accumulator, 1244723355, 0, 21, 21, 21, 1, 1
rtr.6, xbar_stalls, port1, Accumulator, 1244723355, 0, 15, 15, 15, 1, 1
rtr.6, xbar_stalls, port2, Accumulator, 1244723355, 0, 7, 7, 7, 1, 1
rtr.7, send_bit_count, port0, Accumulator, 1244723355, 0, 626496, 288706560, 3045, 64, 576
rtr.7, send_packet_count, port0, Accumulator, 1244723355, 0, 3045, 3045, 3045, 1, 1
rtr.7, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.7, idle_time, port0, Accumulator, 1244723355, 0, 1242144240, 19155641101501140, 2483, 847, 70794060
rtr.7, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.7, send_bit_count, port1, Accumulator, 1244723355, 0, 1353344, 747511808, 3218, 64, 576
rtr.7, send_packet_count, port1, Accumulator, 1244723355, 0, 3218, 3218, 3218, 1, 1
rtr.7, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.7, idle_time, port1, Accumulator, 1244723355, 0, 1241997709, 18871573326038179, 2773, 1097, 70699196
rtr.7, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.7, send_bit_count, port2, Accumulator, 1244723355, 0, 187264, 97509376, 606, 64, 576
rtr.7, send_packet_count, port2, Accumulator, 1244723355, 0, 606, 606, 606, 1, 1
rtr.7, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.7, idle_time, port2, Accumulator, 1244723355, 0, 1244210073, 40179450811592479, 580, 1300, 91295589
rtr.7, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.7, xbar_stalls, port0, Accumulator, 1244723355, 0, 19, 19, 19, 1, 1
rtr.7, xbar_stalls, port1, Accumulator, 1244723355, 0, 10, 10, 10, 1, 1
rtr.7, xbar_stalls, port2, Accumulator, 1244723355, 0, 5, 5, 5, 1, 1
rtr.8, send_bit_count, port0, Accumulator, 1244723355, 0, 868288, 443674624, 3039, 64, 576
rtr.8, send_packet_count, port0, Accumulator, 1244723355, 0, 3039, 3039, 3039, 1, 1
rtr.8, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.8, idle_time, port0, Accumulator, 1244723355, 0, 1242149322, 20630180636445212, 2477, 847, 70722065
rtr.8, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.8, send_bit_count, port1, Accumulator, 1244723355, 0, 1261312, 698859520, 2940, 64, 576
rtr.8, send_packet_count, port1, Accumulator, 1244723355, 0, 2940, 2940, 2940, 1, 1
rtr.8, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.8, idle_time, port1, Accumulator, 1244723355, 0, 1242233175, 19571023701074735, 2519, 847, 70700890
rtr.8, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.8, send_bit_count, port2, Accumulator, 1244723355, 0, 60928, 3899392, 952, 64, 64
rtr.8, send_packet_count, port2, Accumulator, 1244723355, 0, 952, 952, 952, 1, 1
rtr.8, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.8, idle_time, port2, Accumulator, 1244723355, 0, 1243917011, 34169954342509749, 930, 2541, 70769497
rtr.8, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.8, xbar_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.8, xbar_stalls, port1, Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
rtr.8, xbar_stalls, port2, Accumulator, 1244723355, 0, 2, 2, 2, 1, 1
rtr.9, send_bit_count, port0, Accumulator, 1244723355, 0, 824960, 416129024, 3034, 64, 576
rtr.9, send_packet_count, port0, Accumulator, 1244723355, 0, 3034, 3034, 3034, 1, 1
rtr.9, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.9, idle_time, port0, Accumulator, 1244723355, 0, 1242153557, 20627411976903497, 2475, 847, 70720371
rtr.9, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.9, send_bit_count, port1, Accumulator, 1244723355, 0, 1015680, 541876224, 2934, 64, 576
rtr.9, send_packet_count, port1, Accumulator, 1244723355, 0, 2934, 2934, 2934, 1, 1
rtr.9, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.9, idle_time, port1, Accumulator, 1244723355, 0, 1242238257, 21038064815277285, 2493, 847, 70702584
rtr.9, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.9, send_bit_count, port2, Accumulator, 1244723355, 0, 112960, 63557632, 237, 64, 576
rtr.9, send_packet_count, port2, Accumulator, 1244723355, 0, 237, 237, 237, 1, 1
rtr.9, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.9, idle_time, port2, Accumulator, 1244723355, 0, 1244522616, 1186316827025578298, 191, 1300, 1084193033
rtr.9, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.9, xbar_stalls, port0, Accumulator, 1244723355, 0, 24, 24, 24, 1, 1
rtr.9, xbar_stalls, port1, Accumulator, 1244723355, 0, 13, 13, 13, 1, 1
rtr.9, xbar_stalls, port2, Accumulator, 1244723355, 0, 16, 16, 16, 1, 1
rtr.10, send_bit_count, port0, Accumulator, 1244723355, 0, 805376, 403374080, 3040, 64, 576
rtr.10, send_packet_count, port0, Accumulator, 1244723355, 0, 3040, 3040, 3040, 1, 1
rtr.10, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.10, idle_time, port0, Accumulator, 1244723355, 0, 1242148475, 20627312765168153, 2460, 847, 70718677
rtr.10, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.10, send_bit_count, port1, Accumulator, 1244723355, 0, 1054272, 566759424, 2929, 64, 576
rtr.10, send_packet_count, port1, Accumulator, 1244723355, 0, 2929, 2929, 2929, 1, 1
rtr.10, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.10, idle_time, port1, Accumulator, 1244723355, 0, 1242242492, 21035827977566638, 2487, 847, 70704278
rtr.10, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.10, send_bit_count, port2, Accumulator, 1244723355, 0, 68352, 37994496, 156, 64, 576
rtr.10, send_packet_count, port2, Accumulator, 1244723355, 0, 156, 156, 156, 1, 1
rtr.10, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.10, idle_time, port2, Accumulator, 1244723355, 0, 1244591223, 1188112125159562337, 128, 1300, 1085071372
rtr.10, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.10, xbar_stalls, port0, Accumulator, 1244723355, 0, 9, 9, 9, 1, 1
rtr.10, xbar_stalls, port1, Accumulator, 1244723355, 0, 10, 10, 10, 1, 1
rtr.10, xbar_stalls, port2, Accumulator, 1244723355, 0, 9, 9, 9, 1, 1
rtr.11, send_bit_count, port0, Accumulator, 1244723355, 0, 783488, 389292032, 3042, 64, 576
rtr.11, send_packet_count, port0, Accumulator, 1244723355, 0, 3042, 3042, 3042, 1, 1
rtr.11, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.11, idle_time, port0, Accumulator, 1244723355, 0, 1242146781, 20627452195078763, 2453, 847, 70716983
rtr.11, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.11, send_bit_count, port1, Accumulator, 1244723355, 0, 1077184, 581201920, 2935, 64, 576
rtr.11, send_packet_count, port1, Accumulator, 1244723355, 0, 2935, 2935, 2935, 1, 1
rtr.11, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.11, idle_time, port1, Accumulator, 1244723355, 0, 1242237410, 21036292524319482, 2480, 847, 70705972
rtr.11, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.11, send_bit_count, port2, Accumulator, 1244723355, 0, 66688, 37298176, 146, 64, 576
rtr.11, send_packet_count, port2, Accumulator, 1244723355, 0, 146, 146, 146, 1, 1
rtr.11, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.11, idle_time, port2, Accumulator, 1244723355, 0, 1244599693, 1191392978091118983, 128, 1300, 1086636628
rtr.11, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.11, xbar_stalls, port0, Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
rtr.11, xbar_stalls, port1, Accumulator, 1244723355, 0, 16, 16, 16, 1, 1
rtr.11, xbar_stalls, port2, Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
rtr.12, send_bit_count, port0, Accumulator, 1244723355, 0, 697728, 344580096, 2766, 64, 576
rtr.12, send_packet_count, port0, Accumulator, 1244723355, 0, 2766, 2766, 2766, 1, 1
rtr.12, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.12, idle_time, port0, Accumulator, 1244723355, 0, 1242380553, 21535477555892787, 2274, 847, 70715289
rtr.12, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.12, send_bit_count, port1, Accumulator, 1244723355, 0, 1100352, 595955712, 2937, 64, 576
rtr.12, send_packet_count, port1, Accumulator, 1244723355, 0, 2937, 2937, 2937, 1, 1
rtr.12, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.12, idle_time, port1, Accumulator, 1244723355, 0, 1242235716, 21036800360154324, 2478, 847, 70707666
rtr.12, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.12, send_bit_count, port2, Accumulator, 1244723355, 0, 179200, 93749248, 568, 64, 576
rtr.12, send_packet_count, port2, Accumulator, 1244723355, 0, 568, 568, 568, 1, 1
rtr.12, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.12, idle_time, port2, Accumulator, 1244723355, 0, 1244242259, 40954911857432145, 540, 1241, 84765219
rtr.12, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.12, xbar_stalls, port0, Accumulator, 1244723355, 0, 20, 20, 20, 1, 1
rtr.12, xbar_stalls, port1, Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
rtr.12, xbar_stalls, port2, Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
rtr.13, send_bit_count, port0, Accumulator, 1244723355, 0, 613120, 301121536, 2476, 64, 576
rtr.13, send_packet_count, port0, Accumulator, 1244723355, 0, 2476, 2476, 2476, 1, 1
rtr.13, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.13, idle_time, port0, Accumulator, 1244723355, 0, 1242626183, 23821485618980305, 2076, 847, 83953899
rtr.13, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.13, send_bit_count, port1, Accumulator, 1244723355, 0, 1017984, 552640512, 2682, 64, 576
rtr.13, send_packet_count, port1, Accumulator, 1244723355, 0, 2682, 2682, 2682, 1, 1
rtr.13, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.13, idle_time, port1, Accumulator, 1244723355, 0, 1242451701, 21872112446343849, 2295, 847, 70709360
rtr.13, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.13, send_bit_count, port2, Accumulator, 1244723355, 0, 181888, 94511104, 594, 64, 576
rtr.13, send_packet_count, port2, Accumulator, 1244723355, 0, 594, 594, 594, 1, 1
rtr.13, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.13, idle_time, port2, Accumulator, 1244723355, 0, 1244220237, 40813326021323173, 564, 1300, 85489404
rtr.13, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.13, xbar_stalls, port0, Accumulator, 1244723355, 0, 18, 18, 18, 1, 1
rtr.13, xbar_stalls, port1, Accumulator, 1244723355, 0, 12, 12, 12, 1, 1
rtr.13, xbar_stalls, port2, Accumulator, 1244723355, 0, 6, 6, 6, 1, 1
rtr.14, send_bit_count, port0, Accumulator, 1244723355, 0, 519488, 253251584, 2149, 64, 576
rtr.14, send_packet_count, port0, Accumulator, 1244723355, 0, 2149, 2149, 2149, 1, 1
rtr.14, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.14, idle_time, port0, Accumulator, 1244723355, 0, 1242903152, 24049374870192090, 1834, 847, 83952205
rtr.14, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.14, send_bit_count, port1, Accumulator, 1244723355, 0, 927040, 504352768, 2413, 64, 576
rtr.14, send_packet_count, port1, Accumulator, 1244723355, 0, 2413, 2413, 2413, 1, 1
rtr.14, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.14, idle_time, port1, Accumulator, 1244723355, 0, 1242679544, 24095510691395216, 2086, 847, 83941194
rtr.14, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.14, send_bit_count, port2, Accumulator, 1244723355, 0, 187712, 97243136, 621, 64, 576
rtr.14, send_packet_count, port2, Accumulator, 1244723355, 0, 621, 621, 621, 1, 1
rtr.14, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.14, idle_time, port2, Accumulator, 1244723355, 0, 1244197368, 44302937439774116, 585, 1300, 91460754
rtr.14, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.14, xbar_stalls, port0, Accumulator, 1244723355, 0, 24, 24, 24, 1, 1
rtr.14, xbar_stalls, port1, Accumulator, 1244723355, 0, 4, 4, 4, 1, 1
rtr.14, xbar_stalls, port2, Accumulator, 1244723355, 0, 7, 7, 7, 1, 1
rtr.15, send_bit_count, port0, Accumulator, 1244723355, 0, 422592, 203108352, 1827, 64, 576
rtr.15, send_packet_count, port0, Accumulator, 1244723355, 0, 1827, 1827, 1827, 1, 1
rtr.15, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.15, idle_time, port0, Accumulator, 1244723355, 0, 1243175886, 25524279623907810, 1578, 847, 83950511
rtr.15, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.15, send_bit_count, port1, Accumulator, 1244723355, 0, 823360, 449351680, 2105, 64, 576
rtr.15, send_packet_count, port1, Accumulator, 1244723355, 0, 2105, 2105, 2105, 1, 1
rtr.15, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.15, idle_time, port1, Accumulator, 1244723355, 0, 1242940420, 24321701205671106, 1851, 847, 83942888
rtr.15, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.15, send_bit_count, port2, Accumulator, 1244723355, 0, 192384, 100196352, 622, 64, 576
rtr.15, send_packet_count, port2, Accumulator, 1244723355, 0, 622, 622, 622, 1, 1
rtr.15, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.15, idle_time, port2, Accumulator, 1244723355, 0, 1244196521, 52834854701975173, 593, 1300, 135501472
rtr.15, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.15, xbar_stalls, port0, Accumulator, 1244723355, 0, 15, 15, 15, 1, 1
rtr.15, xbar_stalls, port1, Accumulator, 1244723355, 0, 9, 9, 9, 1, 1
rtr.15, xbar_stalls, port2, Accumulator, 1244723355, 0, 8, 8, 8, 1, 1
rtr.16, send_bit_count, port0, Accumulator, 1244723355, 0, 335360, 158302208, 1528, 64, 576
rtr.16, send_packet_count, port0, Accumulator, 1244723355, 0, 1528, 1528, 1528, 1, 1
rtr.16, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.16, idle_time, port0, Accumulator, 1244723355, 0, 1243429139, 27489601359179955, 1316, 847, 84107206
rtr.16, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.16, send_bit_count, port1, Accumulator, 1244723355, 0, 724288, 397004800, 1805, 64, 576
rtr.16, send_packet_count, port1, Accumulator, 1244723355, 0, 1805, 1805, 1805, 1, 1
rtr.16, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.16, idle_time, port1, Accumulator, 1244723355, 0, 1243194520, 25800782248220648, 1609, 847, 83944582
rtr.16, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.16, send_bit_count, port2, Accumulator, 1244723355, 0, 186560, 96579584, 619, 64, 576
rtr.16, send_packet_count, port2, Accumulator, 1244723355, 0, 619, 619, 619, 1, 1
rtr.16, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.16, idle_time, port2, Accumulator, 1244723355, 0, 1244199062, 44447623341213118, 587, 1241, 83948817
rtr.16, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.16, xbar_stalls, port0, Accumulator, 1244723355, 0, 11, 11, 11, 1, 1
rtr.16, xbar_stalls, port1, Accumulator, 1244723355, 0, 4, 4, 4, 1, 1
rtr.16, xbar_stalls, port2, Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
rtr.17, send_bit_count, port0, Accumulator, 1244723355, 0, 638464, 352583680, 1520, 64, 576
rtr.17, send_packet_count, port0, Accumulator, 1244723355, 0, 1520, 1520, 1520, 1, 1
rtr.17, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.17, idle_time, port0, Accumulator, 1244723355, 0, 1243435915, 26391439978183313, 1360, 1097, 66059224
rtr.17, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.17, send_bit_count, port1, Accumulator, 1244723355, 0, 631808, 348028928, 1528, 64, 576
rtr.17, send_packet_count, port1, Accumulator, 1244723355, 0, 1528, 1528, 1528, 1, 1
rtr.17, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.17, idle_time, port1, Accumulator, 1244723355, 0, 1243429139, 27456087634486477, 1364, 1097, 84058080
rtr.17, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.17, send_bit_count, port2, Accumulator, 1244723355, 0, 76416, 4890624, 1194, 64, 64
rtr.17, send_packet_count, port2, Accumulator, 1244723355, 0, 1194, 1194, 1194, 1, 1
rtr.17, output_port_stalls, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.17, idle_time, port2, Accumulator, 1244723355, 0, 1243712037, 34226232493718461, 1100, 1300, 82925535
rtr.17, width_adj_count, port2, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.17, xbar_stalls, port0, Accumulator, 1244723355, 0, 3, 3, 3, 1, 1
rtr.17, xbar_stalls, port1, Accumulator, 1244723355, 0, 4, 4, 4, 1, 1
rtr.17, xbar_stalls, port2, Accumulator, 1244723355, 0, 2, 2, 2, 1, 1
rtr.18, send_bit_count, port0, Accumulator, 1244723355, 0, 621888, 341200896, 1541, 64, 576
rtr.18, send_packet_count, port0, Accumulator, 1244723355, 0, 1541, 1541, 1541, 1, 1
rtr.18, output_port_stalls, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.18, idle_time, port0, Accumulator, 1244723355, 0, 1243418128, 26389626905965896, 1376, 847, 66059224
rtr.18, width_adj_count, port0, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.18, send_bit_count, port1, Accumulator, 1244723355, 0, 323584, 151060480, 1520, 64, 576
rtr.18, send_packet_count, port1, Accumulator, 1244723355, 0, 1520, 1520, 1520, 1, 1
rtr.18, output_port_stalls, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.18, idle_time, port1, Accumulator, 1244723355, 0, 1243435915, 26360557214815165, 1330, 847, 66058377
rtr.18, width_adj_count, port1, Accumulator, 1244723355, 0, 0, 0, 0, 0, 0
rtr.18, send_bit_count, port2, Accumulator, 1244723355, 0, 67264, 37629952, 147, 64, 576
